"_","32103","32104","32105","32106","32107","32108","32109","32110","32111","32112","32114","32115","32117","32118","32119","32120","32122","32123","32124","32125","32126","32127","32128"
"32103","0","0","0","1","0","0","0","0","0","1","1","0","0","1","1","1","0","0","0","0","0","1","1"
"32104","0","1","0","1","1","1","0","0","1","1","1","1","0","1","0","1","1","1","1","0","0","0","0"
"32105","0","0","1","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
"32106","1","0","1","1","1","1","1","0","1","1","1","1","0","1","1","1","1","1","0","0","0","0","1"
"32107","0","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","1","0","0","0","0","0"
"32108","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","0"
"32109","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0"
"32110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32111","0","0","1","0","1","1","0","0","1","0","1","0","0","1","0","1","1","1","0","0","0","0","0"
"32112","1","0","0","0","1","0","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","0","1"
"32114","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1"
"32115","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0"
"32117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32118","1","0","0","1","1","0","0","0","0","1","1","0","0","1","1","0","1","1","0","0","0","1","1"
"32119","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0","0","0"
"32120","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32122","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","0","1","1","0","0","0","0","0"
"32123","0","0","0","0","1","1","0","0","1","0","1","0","0","1","0","0","1","0","0","0","0","0","0"
"32124","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"32125","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"32126","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0"
"32127","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1","0"
"32128","1","0","0","1","0","0","0","0","0","1","1","0","0","1","0","1","0","0","0","0","0","1","0"
