"_","67101","67102","67103","67105","67106","67107","67109","67110","67111","67112","67113","67114","67115","67116","67117","67118","67119","67120","67121"
"67101","0","1","1","1","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0"
"67102","1","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1"
"67103","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"67105","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","1"
"67106","1","1","1","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","1"
"67107","1","1","1","1","1","0","1","1","1","0","1","0","0","1","1","1","0","0","0"
"67109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67110","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67111","1","1","1","1","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1"
"67112","1","1","1","1","1","1","1","1","1","0","1","1","1","1","1","1","0","1","1"
"67113","1","1","1","1","1","1","0","1","1","0","1","0","0","1","1","0","0","0","1"
"67114","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"67115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"67116","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0"
"67117","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0"
"67118","0","1","0","0","0","1","1","0","0","0","1","0","0","1","1","0","0","0","0"
"67119","1","1","1","1","1","1","1","0","1","0","1","0","0","1","1","1","0","0","1"
"67120","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"67121","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
