"_","46101","46102","46103","46104","46105","46106","46107","46108","46109","46110","46111","46112","46113","46114","46115","46116","46117"
"46101",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46102","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","1"
"46103","1","1","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1"
"46104",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46105","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"46106","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"46107","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","0"
"46108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46109","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"46110","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0"
"46111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"46112","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"46113","0","1","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1"
"46114",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46115","0","1","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0"
"46116","0","1","0","0","0","1","0","1","1","1","1","1","1","1","1","1","0"
"46117",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
