"_","34101","34102","34103","34104","34105","34106","34107","34108","34109","34110","34111","34112","34113","34114","34115","34116","34117"
"34101","1","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","0"
"34102","1","1","0","0","0","0","0","0","1","1","0","0","1","1","0","0","0"
"34103","0","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","1"
"34104","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","1"
"34105","1","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0"
"34106","1","0","0","1","1","0","1","0","0","1","0","0","1","1","1","1","0"
"34107","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1"
"34108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"34109","1","1","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0"
"34110","0","1","0","1","0","1","1","0","1","1","0","0","1","1","0","0","0"
"34111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"34112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34113","0","0","0","0","1","0","0","0","0","1","0","0","0","1","0","0","0"
"34114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"34116","1","0","0","1","0","0","1","0","1","0","1","0","0","0","0","0","0"
"34117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
