"_","23201","23203","23204","23205","23206","23207","23208","23209","23210","23211","23212","23213","23214","23215","23216","23217","23220"
"23201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23203","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23205","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"23206","0","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0"
"23207","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","0"
"23208","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","1"
"23209","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0"
"23210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23212","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"23213","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"23214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23215","0","0","0","1","0","1","0","0","1","0","1","1","1","0","1","1","0"
"23216","0","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0"
"23217","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23220","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
