"_","43202","43203","43204","43205","43206","43207","43208","43209","43210","43211","43212","43213","43214","43215","43217","43218","43220","43221","43224","43225","43226","43227","43228"
"43202","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"43203","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"43204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43206","0","0","0","0","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","0","0"
"43207","0","1","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"43208","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0"
"43209","0","0","1","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","1"
"43210","0","1","0","0","1","1","0","1","1","1","1","0","1","0","0","0","0","0","0","0","0","1","1"
"43211","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0"
"43212","1","1","0","0","1","1","1","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","0"
"43213","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"43214","0","0","0","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"43215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43217","0","0","0","1","0","0","1","1","1","1","1","0","1","1","1","1","0","1","1","0","0","1","0"
"43218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43220","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"43221","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"43224","0","0","0","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0"
"43225",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43226","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","0"
"43227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45228","0","0","0","0","0","0","0","1","1","0","1","0","1","0","0","0","0","0","0","1","0","0","0"
