"_","23101","23102","23103","23104","23105","23106","23107","23108","23109","23110","23111","23112","23113","23114","23115","23116","23117","23118"
"23101","1","0","1","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0"
"23102","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0"
"23103","1","0","1","1","0","1","0","0","0","0","1","0","1","1","0","1","1","0"
"23104","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"23105","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"23106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23107","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"23108","0","1","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0"
"23109","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0"
"23110","0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0"
"23111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23112","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0"
"23113","0","1","0","0","1","0","0","0","0","1","1","1","1","0","0","0","1","0"
"23114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23115","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0"
"23116","1","0","1","1","0","0","0","0","0","0","1","0","0","1","0","1","0","0"
"23117","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
