"_","33101","33102","33103","33104","33105","33106","33107","33108","33109","33110","33111","33112","33113","33114","33115","33116","33117","33118","33119","33120","33121","33122","33123"
"33101","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"33102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33103","1","0","0","1","1","0","1","0","0","0","1","1","0","1","0","0","1","1","1","1","0","1","1"
"33104","1","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","1","0","0","1","0","0","0"
"33105","1","1","0","1","0","0","0","0","0","1","1","1","0","0","0","1","1","0","1","0","0","0","0"
"33106","0","0","0","1","0","0","0","0","1","0","1","1","0","1","1","1","0","0","1","1","1","1","0"
"33107","0","1","0","1","0","0","0","1","1","1","1","0","1","0","1","1","0","1","0","0","1","0","0"
"33108","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1"
"33109","0","0","1","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","1","1","0","1","0"
"33110","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1"
"33111","1","0","0","0","1","0","0","0","0","1","1","1","0","0","0","1","1","1","1","1","0","1","0"
"33112","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0"
"33113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"33114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"33115","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33116","1","0","0","1","1","1","0","0","1","1","1","1","0","0","0","0","0","0","0","1","0","0","0"
"33117","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0"
"33118","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0"
"33119","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1","0"
"33120","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","0","0","0","0"
"33121","1","0","0","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0"
"33122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"33123","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1"
