"_","23101","23102","23103","23105","23106","23107","23108","23109","23110","23111","23112","23113","23114","23117","23119","23120","23121","23122","23125"
"23101","0","1","1","0","0","0","0","0","1","1","1","1","0","1","0","0","0","0","0"
"23102","0","0","0","0","0","0","1","1","1","0","1","1","0","1","1","0","0","0","0"
"23103","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"23105","0","1","0","0","0","0","0","0","1","1","1","1","1","1","1","0","0","0","0"
"23106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23108","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0"
"23109","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0"
"23110","0","1","1","0","0","0","1","1","0","1","0","1","0","1","0","1","0","1","0"
"23111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23112","0","1","0","0","0","0","1","0","1","0","1","1","0","1","0","0","0","0","0"
"23113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23114","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23117","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"23119","0","0","0","0","0","0","1","0","0","0","1","0","0","1","0","1","0","0","0"
"23120","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0"
"23121","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"23122","0","1","1","0","0","0","0","1","1","1","0","0","1","1","0","1","0","1","0"
"23125","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","1","0","1","0"
