"_","15201","15202","15203","15204","15205","15206","15207","15209","15211","15212","15213","15214","15215","15216","15217","15218","15219","15220","15222","15224","15225","15226","15227","15228","15229","15230","15231","15232","15233"
"15201","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15202","0","1","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","1","0","0","0","0","0","1","1","0"
"15203","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15205","0","1","1","0","0","0","1","0","1","1","0","0","0","0","0","1","1","1","0","0","1","0","1","0","1","0","1","1","0"
"15206","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15207","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"15209","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","0","0","0"
"15211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15212","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15213","0","0","0","0","0","0","0","1","0","1","1","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"15214","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0"
"15215","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15216","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"15217","0","0","1","0","1","0","0","1","0","1","1","0","1","1","1","1","1","0","1","0","1","1","0","1","1","1","0","0","0"
"15218","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0"
"15219","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","1","1","0"
"15220","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0"
"15222","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15224","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"15225","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0"
"15226","0","0","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","0","0","1","1","0"
"15227","1","1","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","1","0","0","1","0","0","0","1","0","0","0","0"
"15228","1","0","1","1","0","0","1","0","0","1","1","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","1","0"
"15229","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0"
"15230","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15231","0","0","1","0","0","0","0","0","0","1","0","1","1","0","0","0","1","0","1","1","1","1","0","0","0","0","1","1","0"
"15232","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","1","0","0"
"15233","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
