"_","21102","21105","21106","21114","21115","21401","21402","21403","21405","21406","21407","21409","21410","21412","21414","21415","21416","21417","21418","21419","21420","21423","21424"
"21102","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21105","0","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0"
"21106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21114","1","1","1","1","0","1","1","1","1","0","0","1","1","1","1","1","1","1","1","1","1","0","0"
"21115","1","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0"
"21401","0","0","0","1","0","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","0","0"
"21402","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"21403","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21405","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"21406","1","0","1","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"21407","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"21409","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0"
"21410","1","0","0","0","0","0","1","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","0"
"21412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21414","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21415","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","1","0","1","1","0","0"
"21416","0","0","0","0","0","1","1","1","1","1","1","1","1","0","1","1","0","1","0","0","1","0","0"
"21417","0","0","0","0","0","1","0","1","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0"
"21418","1","1","0","0","0","0","1","0","0","0","0","0","1","0","1","0","0","0","1","0","0","0","0"
"21419","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21420",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21423","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"21424",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
