"_","42102","42103","42104","42105","42106","42107","42110","42111","42112","42113","42114","42115","42116","42117","42118","42119","42120","42121","42122","42123"
"42102","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0"
"42103","0","1","0","0","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0"
"42104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0"
"42105","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"42107","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","0","0","0"
"42110","0","0","0","0","0","0","0","1","0","0","1","0","1","1","0","0","1","0","0","0"
"42111","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"42112","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42113","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","1","1","0","0","0"
"42114","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0"
"42116","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0"
"42117","0","0","0","1","0","0","1","1","0","0","1","0","1","0","0","0","0","0","0","0"
"42118","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"42119","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0"
"42120","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"42121","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0"
"42122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"42123","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0"
